index,vel,pos,tau
28,[0,-0,-0,0,-0,0][9.98685e-07,-1.19842e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.39684e-06][0.01512,0.00315,0.0033,0.0114,-0.0148,0.0124]
29,[0,-0,-0,0,-0,0][9.98685e-07,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01575,0,0.0033,0.0114,-0.015,0.013]
30,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01449,0.00252,0.0033,0.0114,-0.0148,0.0124]
31,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01449,0.00252,0.0033,0.0114,-0.0148,0.0124]
32,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01512,0.00252,0.0033,0.0114,-0.015,0.0124]
33,[0,-0,-0,0,-0,0][9.98685e-07,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01764,0.00189,0.0033,0.0114,-0.0148,0.0126]
34,[0,-0,-0,0,-0,0][9.98685e-07,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01575,0.00252,0.00385,0.0114,-0.0148,0.0124]
35,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,1.91748e-06][0.01512,0.00252,0.0033,0.0112,-0.0148,0.0128]
36,[0,-0,-0,0,-0,0][9.98685e-07,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01449,0.00252,0.0033,0.0114,-0.0148,0.0122]
37,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01575,0.00252,0.0033,0.0114,-0.0148,0.0126]
38,[0,-0,-0,0,-0,0][9.98685e-07,-1.39816e-06,7.98948e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01575,0.00126,0.0033,0.0112,-0.0148,0.0126]
39,[0,-0,-0,0,-0,0][9.98685e-07,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00126,0.0033,0.0114,-0.0148,0.0126]
40,[0,-0,-0,0,-0,0][9.98685e-07,-1.39816e-06,7.98948e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01575,0.00189,0.0033,0.0114,-0.0148,0.0126]
41,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,7.98948e-07,4.79369e-07,1.19842e-06,2.15716e-06][0.01449,0.00189,0.0033,0.0114,-0.0148,0.0124]
42,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00189,0.0033,0.0114,-0.0148,0.0124]
43,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01638,0,0.0022,0.0114,-0.0148,0.0124]
44,[0,-0,-0,0,-0,0][9.98685e-07,-1.39816e-06,5.99211e-07,7.19053e-07,1.43811e-06,2.15716e-06][0.01953,0.00252,0.0033,0.0114,-0.0142,0.0124]
45,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01449,0.00126,0.0033,0.0114,-0.0152,0.0126]
46,[0,-0,-0,0,-0,0][1.19842e-06,-1.39816e-06,5.99211e-07,7.19053e-07,1.19842e-06,2.15716e-06][0.01701,0.00189,0.0033,0.0114,-0.0148,0.0124]
